Date,AAPL,PG,XOM
2021-09-14,145.52041625976562,134.2001495361328,48.438724517822266
2021-09-15,146.41444396972656,133.9141082763672,50.071685791015625
2021-09-16,146.1786346435547,132.9821014404297,49.53920364379883
2021-09-17,143.49656677246094,133.19432067871094,48.95346450805664
2021-09-20,140.4313201904297,131.85630798339844,47.64887237548828
2021-09-21,140.91270446777344,132.059326171875,47.604488372802734
2021-09-22,143.29025268554688,132.51150512695312,48.99783706665039
2021-09-23,144.25306701660156,133.055908203125,50.657432556152344
2021-09-24,144.3414306640625,132.46533203125,51.11004638671875
2021-09-27,142.81866455078125,130.7213134765625,52.62763977050781
2021-09-28,139.41941833496094,129.73391723632812,53.177879333496094
2021-09-29,140.3232421875,131.05348205566406,53.14237976074219
2021-09-30,139.01657104492188,129.00491333007812,52.20164108276367
2021-10-01,140.1464080810547,128.80186462402344,54.07423400878906
2021-10-04,136.69798278808594,128.07289123535156,54.77534484863281
2021-10-05,138.6334228515625,128.57119750976562,54.68659591674805
2021-10-06,139.5078125,130.28756713867188,53.683746337890625
2021-10-07,140.775146484375,131.330322265625,53.83460998535156
